Соз_дать новый список задач,,Cre_ate new task list
Открытие календаря,,Opening calendar
Файлы iCalendar (.ics),,iCalendar files (.ics)
Импортёр Evolution iCalendar,,Evolution iCalendar importer
Напоминание!,,Reminder!
Файлы vCalendar (.vcs),,vCalendar files (.vcs)
Импортёр Evolution vCalendar,,Evolution vCalendar importer
События календаря,,Calendar Events
Календарь GNOME,,GNOME Calendar
Интеллектуальный импортёр календаря Evolution,,Evolution Calendar intelligent importer
Собрание,,Meeting
Событие,,Event
является записью,,is an instance
имеет повторения,,has recurrences
имеет напоминатели,,has reminders
имеет вложения,,has attachments
Срок завершения,,Due
Африка/Абиджан,Африка/Абиджан,Africa/Abidjan
Африка/Аккра,Африка/Аккра,Africa/Accra
Африка/Аддис-Абеба,Африка/Аддис-Абеба,Africa/Addis_Ababa
Африка/Алжир,Африка/Алжир,Africa/Algiers
Африка/Асмара,Африка/Асмара,Africa/Asmera
Африка/Бамако,Африка/Бамако,Africa/Bamako
Африка/Банги,Африка/Банги,Africa/Bangui
Африка/Банжул,Африка/Банжул,Africa/Banjul
Африка/Бисау,Африка/Бисау,Africa/Bissau
Африка/Блантир,Африка/Блантир,Africa/Blantyre
Африка/Браззавиль,Африка/Браззавиль,Africa/Brazzaville
